phase,lag,mean,p_value,ci_low,ci_high,n
1,26,-0.2831242019677169,0.0,-0.40753622536214207,-0.1565535061013888,7275
1,27,-0.1920933206661015,0.0028,-0.32157521203897005,-0.06550532391235352,7225
1,28,-0.0931882486744403,0.1396,-0.22089658459276845,0.0390224556010942,7150
1,29,-0.11034513726416299,0.087,-0.2417767126032163,0.023685356806288152,7075
1,30,-0.19891221596031683,0.002,-0.33034275889513093,-0.06795313727004289,6975
1,31,-0.07222206117718548,0.272,-0.2042937838838317,0.058777165674050544,6900
1,32,0.040761253852828645,0.5466,-0.0899622927051729,0.1736498214764545,6825
1,33,0.11526300295762855,0.0782,-0.020480151499695867,0.2494135413554815,6750
1,34,0.2526334920588098,0.0,0.12333578807777539,0.3829693107188443,6675
1,35,0.3093174694091758,0.0,0.18008521351607618,0.4378635250189267,6600
1,36,0.1924607404369775,0.004,0.06658779077841373,0.32172484327096657,6500
1,37,-0.036185396028905796,0.593,-0.16301146523608437,0.09084859911298392,6425
1,38,-0.16391907063219574,0.0164,-0.29297657880452405,-0.040639139564489585,6375
1,39,-0.1167585672201333,0.0892,-0.24670540824647022,0.013533010871359217,6275
1,40,-0.11756991993488798,0.0914,-0.24789526554478625,0.012774458443591256,6150
1,41,-0.18551683066098523,0.0094,-0.3196184133727888,-0.0565067197318413,6000
1,42,-0.30779465930979655,0.0,-0.44292535859608734,-0.17475527341524855,5850
1,43,-0.2139159905393457,0.002,-0.35426133213023825,-0.07762748642963628,5700
1,44,-0.07807329986367295,0.291,-0.22137379351336908,0.0638282018737062,5550
1,45,0.023199809512958063,0.757,-0.12092747589839604,0.16424797882503528,5425
1,46,0.05647312501538418,0.4548,-0.0887371623310838,0.20602587527066255,5300
1,47,0.08871224550413086,0.2468,-0.06596730541147247,0.24095007643369082,5175
1,48,0.2260933040335511,0.0048,0.0697221876398446,0.3878780019938202,5025
1,49,0.28687658607500127,0.0,0.1254131343586815,0.44687997608610464,4850
1,50,0.2501768488434584,0.0004,0.08004069744400975,0.41503186832648736,4675
1,51,0.22376285767563714,0.005,0.060486466994270474,0.3877692506748289,4500
1,52,0.2574156403753542,0.0012,0.08850858306106954,0.42275354146374494,4375
1,53,0.26749389902229986,0.0014,0.0960712755052821,0.4366695093562424,4250
1,54,0.2992076210789597,0.0004,0.1272165943683859,0.4743983863765417,4125
1,55,0.3441451919894762,0.0,0.16791664219709113,0.5202051039403356,4000
1,56,0.37503247792681466,0.0,0.19880725930268592,0.5548099076875677,3875
1,57,0.34268784927049273,0.0,0.1595219144809019,0.5263995238034486,3700
1,58,0.16230859845360784,0.0796,-0.020833724951867194,0.3409701389006701,3525
1,59,0.14806760921984102,0.108,-0.036372104115889585,0.3370266692283602,3325
1,60,0.35807111197626174,0.0,0.16403743633764792,0.5569959903003106,3125
2,0,-0.0435491203209187,0.484,-0.16526720885468915,0.08027743648381021,7475
2,1,-0.08528084894910394,0.1822,-0.21008772326718653,0.03802449755733839,7400
2,2,-0.12090080937626,0.0552,-0.2449620862070611,0.006645534880137038,7325
2,3,-0.10716744429785818,0.0952,-0.2343158536387661,0.02449297431214663,7250
2,4,-0.07347106913763894,0.2408,-0.1990974025827886,0.0556995766692169,7175
2,5,-0.03437028597890262,0.5944,-0.1554453426488173,0.08785579035598493,7100
2,6,0.06201051583995622,0.3458,-0.06207602650083549,0.18412830555985235,7000
2,7,0.11451193871140286,0.0794,-0.011614570416515764,0.24226440375619251,6900
2,8,0.03748188293260837,0.5724,-0.0857141779781678,0.16253697312187199,6800
2,9,0.025063751283452763,0.6934,-0.10065309592247525,0.15719924299893387,6675
2,10,0.04872074838236496,0.4698,-0.07631943137910192,0.18094147358958637,6600
2,11,0.06072554018901129,0.3642,-0.07150372624954389,0.1887132332943361,6525
2,12,0.1080291704840635,0.1144,-0.022174295944334472,0.24262935664005797,6400
