phase,lag,mean,p_value,ci_low,ci_high,n
5,3,-0.36596396725874136,0.0,-0.4758769128055208,-0.2545863530423674,5975
5,4,-0.415820921546091,0.0,-0.5208164153258137,-0.3105800947450124,5975
5,5,-0.38152263174517603,0.0,-0.4885929122424634,-0.2731552280902462,5950
5,6,-0.318405283157558,0.0,-0.4242545804680505,-0.2107181240723269,5850
5,7,-0.3343813796670794,0.0,-0.44474384774905384,-0.22962052342777506,5775
5,8,-0.38731085917266295,0.0,-0.49407500943978033,-0.27717536116679437,5650
5,9,-0.45865384367808765,0.0,-0.5647504093168582,-0.3513946674099378,5500
5,10,-0.49076097881808056,0.0,-0.5997984635793141,-0.38057194147701606,5375
5,11,-0.4974431106962471,0.0,-0.6048398229472305,-0.3898702361488727,5225
5,12,-0.5092654931133973,0.0,-0.6197973736878101,-0.39643134864096724,5150
5,13,-0.4926544482416672,0.0,-0.601566358418806,-0.38423233622126846,5100
5,14,-0.2534029812365443,0.0,-0.3620872107453766,-0.14086752972862082,5050
5,15,-0.02869297393188022,0.616,-0.14630970668147822,0.08701128630903913,4975
5,16,0.14368122241818587,0.0158,0.026994525400177813,0.26203500058473367,4950
5,17,0.3516362174801204,0.0,0.23022393962666413,0.4711043188217948,4900
5,18,0.5956921086577492,0.0,0.4763758859296815,0.7164874172537632,4800
5,19,0.6551225286997625,0.0,0.5340153938715639,0.7732987186531658,4675
5,20,0.6650201698326168,0.0,0.5456808779897476,0.7835020843347967,4525
5,21,0.6418963859415172,0.0,0.5196964730149229,0.7610901617917982,4400
5,22,0.5040551666622105,0.0,0.38593562219671773,0.6231164902420607,4325
5,23,0.3383476193269999,0.0,0.2183549303432904,0.45626355873860514,4300
5,24,0.1307096311621665,0.0468,0.015091604016738093,0.24618649440246299,4275
5,25,-0.10373745948690022,0.1096,-0.22087366991703156,0.010962256151864781,4225
6,0,-0.38680549007423914,0.0,-0.4807234233947698,-0.29117814345145654,7225
6,1,-0.1996311492148948,0.0,-0.29263519509546776,-0.10458324436297971,7150
6,2,-0.1376144496720592,0.0086,-0.22773600976789612,-0.04421333083216171,7075
6,3,-0.1883748733358222,0.0,-0.2804765149907044,-0.09947905362245973,6925
6,4,-0.19747473189837345,0.0,-0.29386760734916956,-0.10167950616084666,6750
6,5,-0.16926729658415351,0.0006,-0.26680726934851634,-0.07440841425947847,6625
6,6,-0.15012426342512766,0.004,-0.2494041686717186,-0.048757036801503485,6525
6,7,-0.0971922598966425,0.076,-0.19543931820557114,0.0027478479619529343,6350
6,8,0.026578069394320968,0.6258,-0.07382364966914323,0.12713223403428722,6225
6,9,0.21221471655048577,0.0,0.10712284041103005,0.32095468580156933,6175
6,10,0.38208402586653334,0.0,0.2748816127712403,0.48663035643404373,6125
6,11,0.4697678608256851,0.0,0.3623689875865375,0.5743915731547217,6075
6,12,0.5679957593009691,0.0,0.4616345002619291,0.6674910049486191,6025
6,13,0.7529452191978446,0.0,0.6519034823531111,0.8608173428137489,5950
