phase,lag,mean,p_value,ci_low,ci_high,n
3,19,0.1013981901492808,0.1122,-0.013658781173283795,0.21980242052519966,5825
3,20,0.0716842378650014,0.2724,-0.04859798351548684,0.19283730288663098,5725
3,21,-0.13014532709997226,0.0458,-0.24521532144028704,-0.010115459873556634,5675
3,22,-0.2529486456609958,0.0,-0.36833118867958803,-0.13850035935129915,5650
3,23,-0.32620284776441477,0.0,-0.44461771898602026,-0.20747646242002918,5575
3,24,-0.2835039328801709,0.0,-0.4064743403356738,-0.16395248905104987,5500
3,25,-0.23975076419349473,0.0004,-0.365537806101738,-0.11545068679515048,5425
3,26,-0.20900529057550865,0.0016,-0.33378267779234777,-0.08478777603471137,5300
3,27,-0.10074631279519373,0.1438,-0.22902233520246545,0.02298233698918223,5175
3,28,-0.09825796994064945,0.1622,-0.22807922020462532,0.03469008377108263,5050
3,29,-0.07037838800340117,0.3242,-0.20538051543869792,0.06290557693643477,4900
3,30,-0.046407975645758104,0.5092,-0.18223551764894155,0.08828808145955168,4750
3,31,-0.15702257295803293,0.0242,-0.2981156874054192,-0.02194468908465912,4600
3,32,-0.15055483257755564,0.0384,-0.2862035077725716,-0.015299276685952575,4500
3,33,-0.02627357360442425,0.721,-0.16560932719567326,0.11492086760579871,4425
3,34,0.19034990758729076,0.0096,0.049712398060989295,0.33486088297938804,4350
3,35,0.2918526149333613,0.0,0.15090696875969958,0.438398450527818,4350
3,36,0.29911258438432187,0.0,0.15463046742103065,0.4440477846699545,4350
3,37,0.23522935385260277,0.0012,0.08874099362054487,0.37162729748600676,4325
3,38,0.038834684956670196,0.597,-0.10394110429113963,0.1735985448318465,4300
3,39,-0.1493770087838435,0.0446,-0.2903351432730373,-0.0041162884633194384,4275
3,40,-0.04069307174364165,0.5812,-0.1797104043819688,0.09958366323591898,4275
3,41,0.13450057298785015,0.0738,-0.008686309724009139,0.28277691794834797,4225
3,42,0.3569642347751044,0.0,0.22032382898573655,0.5003969169453774,4175
3,43,0.3522989358719703,0.0,0.21145209753403132,0.4959170121574613,4150
3,44,0.37312889462668514,0.0,0.22503154956607208,0.5212981198690674,4100
3,45,0.4067094985124799,0.0,0.2674975962112482,0.5467767785776111,4025
