phase,lag,mean,p_value,ci_low,ci_high,n
4,21,0.6285396426252257,0.0314,0.07040734018495877,1.200047679300746,253
4,22,0.4704883882821682,0.1162,-0.1290454748513117,1.0581478480856972,253
4,23,-0.007546668217690573,0.9798,-0.5977201188665215,0.5979033996265027,253
4,24,-0.5314552459090983,0.076,-1.0740171565942433,0.04638433093892555,253
4,25,-0.7577021488808974,0.0116,-1.317645094999689,-0.2050305422940091,253
4,26,-0.7899290925838912,0.0098,-1.3599056173846702,-0.2151716846673983,253
4,27,-0.6894174855762196,0.023,-1.260539613768823,-0.13611968538771274,253
4,28,-0.722944436792846,0.015,-1.2608410727346393,-0.17116076366950572,253
4,29,-0.5088850877300172,0.0924,-1.0554917413434999,0.05353742938602365,253
4,30,-0.4569483763890269,0.13,-0.980956563272463,0.08136638998804802,253
4,31,-0.5707036766878634,0.0516,-1.1089052919919669,-0.026891494539601445,253
4,32,-0.7525926588611136,0.01,-1.3003117775125284,-0.2110281571843485,253
4,33,-0.8782078435211771,0.0032,-1.4386586361942162,-0.32332624235722424,253
4,34,-1.050341410078852,0.0004,-1.595228978770687,-0.5097512999755871,253
4,35,-1.1001567995556063,0.0,-1.6234624253772816,-0.5505463576687332,253
4,36,-0.9579228869484788,0.0022,-1.5339030405152443,-0.37301436098005536,253
4,37,-0.5790149782650278,0.0594,-1.1797572066902309,0.03914411122397492,253
4,38,-0.10151515215082622,0.7394,-0.741734870011071,0.5562501460927339,253
4,39,0.15901168442396268,0.5964,-0.46233327645358746,0.7928859274967623,253
4,40,0.324033947199961,0.2922,-0.2804321041213854,0.928745832495217,253
4,41,0.43094954599161034,0.1474,-0.15648497365175001,1.0323653836579396,253
4,42,0.4349208887205429,0.1458,-0.15061845490667541,1.0326170529983356,253
4,43,0.5062518508536027,0.0942,-0.07050745323393173,1.1034082333432316,253
4,44,0.49031781433044547,0.1018,-0.09178764973733161,1.0867446076485425,253
4,45,0.41883773494894627,0.161,-0.16591132992623053,1.0308679260257,253
4,46,0.41923899071721576,0.1638,-0.17017281928237654,1.0127257299979195,253
4,47,0.2478775910042662,0.397,-0.288187858315003,0.7890860258909136,253
4,48,0.07906778200451658,0.7954,-0.40780568690470026,0.5628786817722634,253
4,49,0.08159362564715332,0.7962,-0.4391244246674357,0.6047166707466405,253
4,50,0.013294537976833132,0.9654,-0.5201605710667218,0.5595434640528039,253
