phase,lag,mean,p_value,ci_low,ci_high,n
2,40,0.20400606833287516,0.0272,0.048614585049716094,0.35969354450678764,4000
2,41,0.37942363347804414,0.0,0.22295277493884066,0.5381497751287388,3900
2,42,0.43181894087152733,0.0,0.27736719862280307,0.5884330279532329,3825
2,43,0.31174732487286405,0.0006,0.1594995730737858,0.46074832491929424,3750
2,44,0.24317444449337136,0.009,0.09086974158641994,0.3956157451753925,3675
2,45,0.17515175426237556,0.065,0.030417711631277253,0.3220991763143309,3675
2,46,0.05159541957457448,0.6082,-0.09461835849008092,0.20236756248820228,3675
2,47,-0.09424824448300133,0.3348,-0.2423644367202257,0.05555287585398572,3675
2,48,-0.23783105043187008,0.0142,-0.38598883195068473,-0.08899447207862764,3675
2,49,-0.28691309897171613,0.0026,-0.4389232858350236,-0.13899039436797467,3650
2,50,-0.2353858339126323,0.0156,-0.3850840880533424,-0.08348539239474109,3625
2,51,-0.07481005232253053,0.4362,-0.2306239906950182,0.07846240890507568,3575
2,52,0.12793964215638218,0.1938,-0.022637245792998844,0.2770332995579355,3525
2,53,0.2469073173801676,0.0106,0.09730081631666625,0.3975924058421763,3450
2,54,0.27819082570625275,0.0044,0.12587334694736185,0.4340235618418086,3375
2,55,0.30976823899933376,0.0016,0.15343623246343263,0.46292061836874965,3350
2,56,0.35686880583139746,0.0002,0.20218666030468485,0.5138632519032257,3300
2,57,0.1229996722382387,0.2164,-0.0400119444046098,0.27897075043368863,3275
2,58,-0.041435566585656045,0.6908,-0.1970232309034784,0.11545028623457276,3250
2,59,0.26101197225589645,0.0074,0.09398630197741403,0.4232621876850556,3225
2,60,0.41426651957041105,0.0,0.2535030566480258,0.5771294270286059,3175
3,0,-0.148921132715835,0.0804,-0.281033212914794,-0.01478529588154342,5325
3,1,-0.10378913699525931,0.2312,-0.23431554392459883,0.025721666438450627,5225
3,2,-0.03240920405520424,0.7256,-0.16513509673861893,0.10538060579436999,5100
3,3,0.00837786166584053,0.9264,-0.12749514341042115,0.14538590959525052,5025
3,4,0.14896525006843112,0.0842,0.007087505035558049,0.28430097936001253,4925
3,5,0.24408906860557283,0.0044,0.10345814354979069,0.3908700559945192,4825
3,6,0.33684481080316286,0.0,0.19326012259005104,0.479394702312014,4725
3,7,0.29871100553256386,0.0004,0.15627281597307657,0.4428429359311281,4650
3,8,0.10996253991739792,0.2248,-0.04194033409916826,0.2482703923863945,4550
3,9,0.2575714507420317,0.0038,0.11189991225752896,0.4085296115626522,4425
3,10,0.4775805378420075,0.0,0.3241009586031688,0.6239117257968236,4325
3,11,0.5799235692128661,0.0,0.4297027327515719,0.7314420107591348,4225
3,12,0.5851520247021873,0.0,0.43629333451077074,0.7360642933487103,4125
3,13,0.5390212662250635,0.0,0.38393378683909535,0.6884587192973848,4000
3,14,0.43577544543617197,0.0,0.27179240380669367,0.598268134633132,3875
3,15,0.2210647572167348,0.0176,0.0645956664307413,0.3672890466488917,3825
3,16,-0.05639167261581333,0.567,-0.20863764004168375,0.09850843096021084,3775
3,17,-0.17526688300096258,0.0688,-0.32766442626426423,-0.022547820206316148,3725
3,18,-0.2589058247347832,0.005,-0.4141895855399158,-0.10358216040428098,3675
3,19,-0.18059022275252304,0.059,-0.33611911321715315,-0.025310380568857448,3625
3,20,-0.14260511546735072,0.1522,-0.2972046117721257,0.014031945217237154,3575
3,21,-0.3718501973101301,0.0,-0.5319214260542569,-0.20663253797040385,3500
3,22,-0.3210606744921654,0.0014,-0.48369149608090306,-0.15627601563362167,3375
3,23,-0.3053920873851937,0.0016,-0.4674394220343731,-0.14000903484935281,3250
3,24,-0.07176426880328052,0.4856,-0.2428378748042541,0.10559625456332253,3175
3,25,0.05301764266680365,0.6068,-0.11386478252646709,0.22069513920897066,3150
3,26,0.25312610796418544,0.0146,0.08625012288821565,0.4241766546300094,3075
3,27,0.13387082385845667,0.2074,-0.032142810854777895,0.30849831198727373,3000
3,28,-0.036968155144768124,0.7318,-0.20831218769915774,0.1357205506591555,2900
3,29,-0.021871471944602806,0.841,-0.19719603217122353,0.15770463996683837,2725
3,30,0.021190686208314,0.845,-0.1625252378531972,0.20927765859017716,2600
3,31,0.015374107809498966,0.8888,-0.17854376289236895,0.21300072602713277,2525
3,32,0.14928277935405482,0.1804,-0.04773526116900572,0.3483560238256381,2450
3,33,0.264526708643046,0.0166,0.06627946536061925,0.4659851993898276,2425
3,34,0.031528814428399984,0.7884,-0.164231716042877,0.23024217184310697,2400
3,35,-0.12655338584940273,0.2728,-0.31686170294932,0.07321243212582901,2350
3,36,0.15683348576819003,0.1732,-0.04765962103368555,0.35659851985266955,2325
3,37,0.4671070775477081,0.0002,0.2706090033346851,0.6783255395233336,2300
3,38,0.13926696197952174,0.2396,-0.051061472050111176,0.33454492037088696,2275
3,39,-0.11193060652420923,0.3292,-0.29424699240452,0.0741490938816099,2275
3,40,0.011803947733894933,0.9148,-0.18823562761118445,0.20361680637470256,2275
3,41,-0.14444323841608844,0.2154,-0.3412973260293309,0.043660936382892875,2275
3,42,-0.29717613851625274,0.0096,-0.4805734159108057,-0.1041674365062274,2250
3,43,-0.24640065922991683,0.039,-0.44051109987721065,-0.05672719605766108,2175
3,44,-0.3438193532634213,0.0052,-0.5436058943688361,-0.15139620869565726,2075
3,45,-0.15073916769192283,0.2256,-0.3616271253771312,0.05110180877914684,2000
3,46,0.06009028052657352,0.6362,-0.1529061193065104,0.272017724025092,1950
3,47,0.052641144068836035,0.679,-0.15992544342066708,0.2702563709406447,1875
3,48,-0.22139935256673793,0.0868,-0.42197798111700036,-0.012545714877101334,1800
3,49,-0.28044584235068787,0.0316,-0.4865983308193019,-0.07306395709400033,1750
3,50,-0.23241136323105346,0.0774,-0.4472139474644954,-0.02234195869293616,1725
3,51,-0.18396310639629956,0.1526,-0.3970241263240639,0.04070599779305775,1725
3,52,0.03952460677152684,0.7668,-0.17301515158609101,0.2573022295159572,1725
3,53,0.2689877564404853,0.0398,0.04883724030419951,0.49097644309409627,1725
3,54,0.45450448666347704,0.0004,0.23127437315547583,0.6810454583094876,1700
3,55,0.3809443908361722,0.0046,0.16358288271227475,0.601324456654152,1700
3,56,0.2637245773507839,0.0454,0.057044700400767576,0.4812048838389053,1675
3,57,-0.050186789248017304,0.716,-0.26509193026551003,0.1658598230934069,1625
3,58,-0.015351533812424642,0.9098,-0.23577423311613996,0.2187380389353993,1575
3,59,-0.15686360604096214,0.2578,-0.3843605825337199,0.07213685817636915,1525
3,60,-0.41523726767864205,0.0022,-0.6449587842656567,-0.1830792910062625,1500
4,0,0.12081893617569946,0.1296,0.0038535038407749695,0.24075961849532385,6600
4,1,0.09052834346947664,0.268,-0.03166312516906234,0.21209709082970393,6525
4,2,0.05137302778830809,0.5304,-0.07290767819337174,0.17847681415727934,6450
4,3,-0.0776147232753562,0.3544,-0.20717534954083197,0.04957285575256955,6350
4,4,-0.1744391426060899,0.0284,-0.3058103225747951,-0.04526035259277507,6300
4,5,-0.20446679582827684,0.0092,-0.33122246889490137,-0.07417146906913955,6250
4,6,-0.06106036457731528,0.4774,-0.19239451449960815,0.07113433701828457,6225
4,7,-0.043236365884760125,0.6104,-0.170708019477591,0.08689076356084428,6200
4,8,-0.015420559552053239,0.8486,-0.14332134304582686,0.11361017028375961,6125
4,9,-0.06603511172089359,0.4284,-0.19234714503958028,0.06364947251147446,6100
4,10,-0.1928063048925769,0.015,-0.3202590309175526,-0.06394283361490179,6075
4,11,-0.22002484048881044,0.0034,-0.3454901189358905,-0.09204266685839228,6025
4,12,-0.2036363628243302,0.0096,-0.33249583180011555,-0.07439195936034516,5950
4,13,-0.16198752695273155,0.0404,-0.2873983479411953,-0.03787077537639152,5925
4,14,-0.2774859815102225,0.0004,-0.40214991585574417,-0.15395065481874956,5875
4,15,-0.326899638865481,0.0,-0.4560162137818715,-0.19695747999032112,5825
4,16,-0.22697071809613475,0.0038,-0.35087319123743627,-0.0933118738096845,5825
4,17,-0.07572230094214528,0.3858,-0.21007782495620803,0.056450114029006924,5825
4,18,0.11169752757243476,0.178,-0.019078861936681044,0.23927353461376444,5775
4,19,0.20231497856551553,0.0114,0.07410182005131002,0.33092960434712476,5675
4,20,0.3128691114963952,0.0,0.17586631223449925,0.4478514440226378,5525
4,21,0.44681088750247894,0.0,0.31500735461824253,0.5805144535093546,5350
4,22,0.3556451912546655,0.0,0.22557431129041874,0.4881885029060605,5225
4,23,0.1847930735037501,0.0244,0.05810945065649044,0.3148886304652759,5125
4,24,0.07829294045919055,0.3704,-0.05245174781571289,0.2073968073965261,5025
4,25,0.030492866540250713,0.7428,-0.10804975715802355,0.17030497544655754,4900
4,26,-0.18128007221186715,0.041,-0.3193831695991759,-0.0412282321175205,4800
4,27,-0.17513083178753502,0.0404,-0.32300013128572397,-0.034139376024011146,4675
4,28,-0.08909743443127693,0.3292,-0.23264343983065836,0.053402380256286505,4575
4,29,0.15777210136965875,0.0788,0.011363269877911879,0.30409043426409144,4500
4,30,0.35515582302379145,0.0,0.2063812784814094,0.5070001544816489,4450
4,31,0.3195828097191579,0.0004,0.17717354233917637,0.4652731399310782,4400
4,32,0.21292179851310264,0.016,0.06976310419263253,0.35194804291808734,4325
4,33,0.14364185569956606,0.1224,-0.0009413453257959039,0.2920388911040189,4250
4,34,0.13397633601267628,0.1422,-0.010514005162471644,0.2823734097780516,4200
4,35,-0.008806556860380017,0.9258,-0.15336308068889246,0.14066017338814815,4125
4,36,-0.19304665577603822,0.0342,-0.34323377743109657,-0.05150724797893284,4075
4,37,-0.27087043412580386,0.0028,-0.41238814538374785,-0.12831128949745427,4025
4,38,-0.23563535913910907,0.0112,-0.3847744063732239,-0.08969821268822524,4000
4,39,-0.1375384742699557,0.1366,-0.2845847669436603,0.013870625144159147,3975
4,40,-0.020532252762807544,0.8306,-0.16421555271879085,0.12660665568194843,3950
4,41,-0.03072112515907384,0.744,-0.17846266105604378,0.11581041017697549,3875
4,42,0.0056399162726230535,0.9588,-0.1419288499627908,0.15688427624319493,3825
4,43,0.022311965410733915,0.819,-0.12481193724100331,0.1739487457703216,3825
4,44,0.17130519211152567,0.0726,0.015796780117470925,0.326319066786462,3800
4,45,0.2311143443178757,0.013,0.07444956414007665,0.3824061047873077,3775
4,46,0.1745571775055219,0.0718,0.021613651311342515,0.32793220032384535,3700
4,47,0.09598344375380424,0.3284,-0.05419129768764206,0.24708485647139686,3625
4,48,0.07536949481678921,0.4444,-0.07974099905605454,0.23061474356343667,3575
4,49,0.33172441389700535,0.0006,0.17639022770453677,0.48232811780111695,3525
4,50,0.5237052725051943,0.0,0.3697711646262936,0.6763082723051647,3475
4,51,0.432977213167547,0.0,0.28655283636504514,0.5829535866818344,3400
4,52,0.2779608647335809,0.0044,0.1274187901323503,0.42946867579470516,3325
4,53,0.08312682472214843,0.4208,-0.07073552796403455,0.2417784343794885,3250
4,54,0.025130827071372444,0.8076,-0.13323943954592704,0.18815585983699862,3250
4,55,0.06752348009466741,0.5102,-0.09168519410031947,0.2297064454124376,3200
4,56,-0.030212000957764846,0.78,-0.19887537386225038,0.13145844480084753,3050
4,57,-0.11056415553785227,0.3022,-0.2901519527936977,0.0646205982777868,2925
4,58,-0.12233694395348804,0.2582,-0.3026023844601891,0.0555017258611264,2875
4,59,-0.20143123970169832,0.064,-0.37798177969920504,-0.025197259205447443,2800
4,60,-0.05449572991609514,0.6214,-0.22523651569247216,0.11815256099290879,2750
5,0,-0.01596731022502364,0.8412,-0.12812752108776662,0.09354299083327854,8575
5,1,-0.045334284847233584,0.5582,-0.15627122323281523,0.06214880689301989,8550
5,2,-0.11187133008709811,0.125,-0.22062031563442855,-0.0006648575451265646,8550
5,3,-0.12322331385898634,0.0822,-0.2329394014214613,-0.014352898148211207,8550
5,4,-0.11457117043048864,0.1144,-0.22427945691779422,-0.004877715622390895,8525
5,5,-0.03802070572975148,0.6196,-0.14506184524336146,0.07052327286107524,8500
5,6,0.030130314551678236,0.7012,-0.08023343544936007,0.13857641288212186,8475
5,7,0.0751525197623599,0.3284,-0.03155736475438131,0.18007974745692132,8400
5,8,0.08020268930369855,0.3122,-0.02552218595770594,0.18503534671379987,8325
5,9,0.06198733931090594,0.4302,-0.04605254089575613,0.16755108630704918,8225
5,10,-0.004616629560852729,0.956,-0.11336090992496926,0.10070732757938876,8125
5,11,-0.05526790129294288,0.493,-0.16083999553467487,0.05147577319261238,8050
5,12,-0.030063707754103327,0.7146,-0.1392263981867554,0.08091186908281957,8000
